2023-03-12T11:09:41.383+01:00 r=13c59721db9b ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : <<< GET /horses?name=&description=&bornBefore=&sex=&ownerName= status=200 time=14ms
2023-03-12T11:09:52.369+01:00 r=df4897d89c86 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : >>> POST /h2-console/query.do?jsessionid=41d6bbf24018e26f5a36c97c356be75e UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:52.404+01:00 r=df4897d89c86 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : <<< POST /h2-console/query.do?jsessionid=41d6bbf24018e26f5a36c97c356be75e status=200 time=33ms
2023-03-12T11:09:52.416+01:00 r=bc0c39675dad ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/stylesheet.css UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:52.440+01:00 r=bc0c39675dad ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/stylesheet.css status=200 time=22ms
2023-03-12T11:09:52.470+01:00 r=0b63b5ae5e64 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/login.jsp?jsessionid=37dbe85fd352f58cc406517b1c27f5da UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:52.480+01:00 r=0b63b5ae5e64 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/login.jsp?jsessionid=37dbe85fd352f58cc406517b1c27f5da status=200 time=8ms
2023-03-12T11:09:52.561+01:00 r=5fc74c9ea43a ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/background.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:52.565+01:00 r=5fc74c9ea43a ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/background.gif status=200 time=3ms
2023-03-12T11:09:52.567+01:00 r=36d3a6db0505 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/login.jsp UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:52.571+01:00 r=36d3a6db0505 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/login.jsp status=200 time=2ms
2023-03-12T11:09:52.706+01:00 r=402b2bb6b17e ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/login.jsp?jsessionid=305b7d89a4352c826984b9bef9597a35 UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:52.708+01:00 r=402b2bb6b17e ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/login.jsp?jsessionid=305b7d89a4352c826984b9bef9597a35 status=200 time=1ms
2023-03-12T11:09:54.060+01:00 r=e34f24b6089a ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : >>> POST /h2-console/login.do?jsessionid=305b7d89a4352c826984b9bef9597a35 UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.070+01:00 r=e34f24b6089a ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : <<< POST /h2-console/login.do?jsessionid=305b7d89a4352c826984b9bef9597a35 status=200 time=9ms
2023-03-12T11:09:54.144+01:00 r=37afc52e0f31 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/header.jsp?jsessionid=305b7d89a4352c826984b9bef9597a35 UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.145+01:00 r=7aae0e0d115c ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/tables.do?jsessionid=305b7d89a4352c826984b9bef9597a35 UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.146+01:00 r=cc701a8743e7 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/help.jsp?jsessionid=305b7d89a4352c826984b9bef9597a35 UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.147+01:00 r=2b535af60b7a ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/query.jsp?jsessionid=305b7d89a4352c826984b9bef9597a35 UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.147+01:00 r=37afc52e0f31 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/header.jsp?jsessionid=305b7d89a4352c826984b9bef9597a35 status=200 time=2ms
2023-03-12T11:09:54.149+01:00 r=cc701a8743e7 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/help.jsp?jsessionid=305b7d89a4352c826984b9bef9597a35 status=200 time=2ms
2023-03-12T11:09:54.155+01:00 r=2b535af60b7a ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/query.jsp?jsessionid=305b7d89a4352c826984b9bef9597a35 status=200 time=7ms
2023-03-12T11:09:54.202+01:00 r=64155fb4bb44 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/icon_disconnect.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.202+01:00 r=63e06573717d ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/icon_line.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.203+01:00 r=4308f8cf9a28 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/icon_help.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.205+01:00 r=4308f8cf9a28 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/icon_help.gif status=200 time=1ms
2023-03-12T11:09:54.205+01:00 r=64155fb4bb44 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/icon_disconnect.gif status=200 time=2ms
2023-03-12T11:09:54.206+01:00 r=63e06573717d ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/icon_line.gif status=200 time=3ms
2023-03-12T11:09:54.221+01:00 r=81813754abf2 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/icon_history.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.224+01:00 r=81813754abf2 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/icon_history.gif status=200 time=2ms
2023-03-12T11:09:54.247+01:00 r=34c1e14ff6b4 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/icon_refresh.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.248+01:00 r=37c7be89c0b6 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/icon_rollback.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.248+01:00 r=34c1e14ff6b4 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/icon_refresh.gif status=200 time=0ms
2023-03-12T11:09:54.250+01:00 r=495c0ed22c8f ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/icon_run_selected.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.250+01:00 r=e2827e1e9f71 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/icon_commit.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.250+01:00 r=37c7be89c0b6 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/icon_rollback.gif status=200 time=1ms
2023-03-12T11:09:54.251+01:00 r=07490af29e41 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/icon_run.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.251+01:00 r=495c0ed22c8f ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/icon_run_selected.gif status=200 time=0ms
2023-03-12T11:09:54.252+01:00 r=e2827e1e9f71 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/icon_commit.gif status=200 time=1ms
2023-03-12T11:09:54.254+01:00 r=36940912cf46 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/icon_stop.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.255+01:00 r=07490af29e41 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/icon_run.gif status=200 time=4ms
2023-03-12T11:09:54.257+01:00 r=36940912cf46 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/icon_stop.gif status=200 time=2ms
2023-03-12T11:09:54.264+01:00 r=7aae0e0d115c ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/tables.do?jsessionid=305b7d89a4352c826984b9bef9597a35 status=200 time=120ms
2023-03-12T11:09:54.441+01:00 r=fd6178171c7c ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/tree.js UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.445+01:00 r=fd6178171c7c ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/tree.js status=200 time=4ms
2023-03-12T11:09:54.493+01:00 r=7e00503d5fd7 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/tree_plus.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.493+01:00 r=ac7e77f3fc94 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/tree_minus.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.494+01:00 r=d50d69fc24bd ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/tree_empty.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.493+01:00 r=9e2cdd688016 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/tree_database.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.496+01:00 r=4283d8710300 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/tree_column.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.498+01:00 r=7e00503d5fd7 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/tree_plus.gif status=200 time=4ms
2023-03-12T11:09:54.498+01:00 r=4283d8710300 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/tree_column.gif status=200 time=2ms
2023-03-12T11:09:54.498+01:00 r=ac7e77f3fc94 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/tree_minus.gif status=200 time=4ms
2023-03-12T11:09:54.500+01:00 r=d50d69fc24bd ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/tree_empty.gif status=200 time=5ms
2023-03-12T11:09:54.500+01:00 r=9e2cdd688016 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/tree_database.gif status=200 time=4ms
2023-03-12T11:09:54.500+01:00 r=0340150155d2 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/tree_table.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.502+01:00 r=0340150155d2 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/tree_table.gif status=200 time=2ms
2023-03-12T11:09:54.515+01:00 r=06ece1787521 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/tree_folder.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.515+01:00 r=53ab99a61798 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/tree_users.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.515+01:00 r=1f7b0762b63a ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/tree_info.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.517+01:00 r=06ece1787521 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/tree_folder.gif status=200 time=1ms
2023-03-12T11:09:54.518+01:00 r=53ab99a61798 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-4] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/tree_users.gif status=200 time=2ms
2023-03-12T11:09:54.519+01:00 r=1f7b0762b63a ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-10] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/tree_info.gif status=200 time=3ms
2023-03-12T11:09:54.522+01:00 r=dfbdfd692b31 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/tree_index_az.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.522+01:00 r=9e0e140f1c2f ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/tree_type.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.525+01:00 r=9e0e140f1c2f ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-7] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/tree_type.gif status=200 time=2ms
2023-03-12T11:09:54.524+01:00 r=35ea815f5b8b ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/tree_index.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.524+01:00 r=dfbdfd692b31 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-8] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/tree_index_az.gif status=200 time=1ms
2023-03-12T11:09:54.526+01:00 r=8983c05b3849 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/tree_view.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.527+01:00 r=8be3360a81f5 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/tree_user.gif UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:09:54.529+01:00 r=35ea815f5b8b ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-1] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/tree_index.gif status=200 time=3ms
2023-03-12T11:09:54.530+01:00 r=8be3360a81f5 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-5] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/tree_user.gif status=200 time=2ms
2023-03-12T11:09:54.530+01:00 r=8983c05b3849 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-9] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/tree_view.gif status=200 time=3ms
2023-03-12T11:10:27.200+01:00 r=329bf3ebd080 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : >>> POST /h2-console/query.do?jsessionid=305b7d89a4352c826984b9bef9597a35 UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:10:27.213+01:00 r=329bf3ebd080 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-3] a.a.t.s.a.individual.config.LogFilter    : <<< POST /h2-console/query.do?jsessionid=305b7d89a4352c826984b9bef9597a35 status=200 time=12ms
2023-03-12T11:10:27.234+01:00 r=25dea405cb61 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/stylesheet.css UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:10:27.234+01:00 r=25dea405cb61 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-2] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/stylesheet.css status=304 time=0ms
2023-03-12T11:10:27.276+01:00 r=9ce146214382 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : >>> GET /h2-console/table.js UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/110.0.0.0 Safari/537.36
2023-03-12T11:10:27.281+01:00 r=9ce146214382 ip=0:0:0:0:0:0:0:1  INFO 16192 --- [http-nio-8080-exec-6] a.a.t.s.a.individual.config.LogFilter    : <<< GET /h2-console/table.js status=200 time=4ms
2023-03-12T11:12:35.333+01:00 r= ip=  INFO 16192 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown initiated...
2023-03-12T11:12:35.335+01:00 r= ip=  INFO 16192 --- [SpringApplicationShutdownHook] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Shutdown completed.
2023-03-12T11:12:43.284+01:00 r= ip=  INFO 12164 --- [main] .a.i.SepmIndividualAssignmentApplication : Starting SepmIndividualAssignmentApplication using Java 17 with PID 12164 (C:\Users\35988\Desktop\SEPM\template-java\backend\target\classes started by 35988 in C:\Users\35988\Desktop\SEPM\template-java\backend)
2023-03-12T11:12:43.287+01:00 r= ip=  INFO 12164 --- [main] .a.i.SepmIndividualAssignmentApplication : No active profile set, falling back to 1 default profile: "default"
2023-03-12T11:12:44.219+01:00 r= ip=  INFO 12164 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat initialized with port(s): 8080 (http)
2023-03-12T11:12:44.228+01:00 r= ip=  INFO 12164 --- [main] o.apache.catalina.core.StandardService   : Starting service [Tomcat]
2023-03-12T11:12:44.229+01:00 r= ip=  INFO 12164 --- [main] o.apache.catalina.core.StandardEngine    : Starting Servlet engine: [Apache Tomcat/10.1.5]
2023-03-12T11:12:44.312+01:00 r= ip=  INFO 12164 --- [main] o.a.c.c.C.[Tomcat].[localhost].[/]       : Initializing Spring embedded WebApplicationContext
2023-03-12T11:12:44.313+01:00 r= ip=  INFO 12164 --- [main] w.s.c.ServletWebServerApplicationContext : Root WebApplicationContext: initialization completed in 980 ms
2023-03-12T11:12:44.337+01:00 r= ip=  INFO 12164 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Starting...
2023-03-12T11:12:44.710+01:00 r= ip=  INFO 12164 --- [main] com.zaxxer.hikari.pool.HikariPool        : HikariPool-1 - Added connection conn1: url=jdbc:h2:./wendydb user=SA
2023-03-12T11:12:44.712+01:00 r= ip=  INFO 12164 --- [main] com.zaxxer.hikari.HikariDataSource       : HikariPool-1 - Start completed.
2023-03-12T11:12:44.729+01:00 r= ip=  INFO 12164 --- [main] o.s.b.a.h2.H2ConsoleAutoConfiguration    : H2 console available at '/h2-console'. Database available at 'jdbc:h2:./wendydb'
2023-03-12T11:12:45.159+01:00 r= ip=  INFO 12164 --- [main] o.s.b.w.embedded.tomcat.TomcatWebServer  : Tomcat started on port(s): 8080 (http) with context path ''
2023-03-12T11:12:45.169+01:00 r= ip=  INFO 12164 --- [main] .a.i.SepmIndividualAssignmentApplication : Started SepmIndividualAssignmentApplication in 2.308 seconds (process running for 2.793)
